continent,location,date,population,Sum_vaccination,Percent_vaccination_population
North America,Jamaica,4/11/2020,"2,961,161",0,0
North America,Jamaica,4/12/2020,"2,961,161",0,0
North America,Jamaica,4/13/2020,"2,961,161",0,0
North America,Jamaica,4/14/2020,"2,961,161",0,0
North America,Jamaica,4/15/2020,"2,961,161",0,0
North America,Jamaica,4/16/2020,"2,961,161",0,0
North America,Jamaica,4/17/2020,"2,961,161",0,0
North America,Jamaica,4/18/2020,"2,961,161",0,0
North America,Jamaica,4/19/2020,"2,961,161",0,0
North America,Jamaica,4/20/2020,"2,961,161",0,0
North America,Jamaica,4/21/2020,"2,961,161",0,0
North America,Jamaica,4/22/2020,"2,961,161",0,0
North America,Jamaica,4/23/2020,"2,961,161",0,0
North America,Jamaica,4/24/2020,"2,961,161",0,0
North America,Jamaica,4/25/2020,"2,961,161",0,0
North America,Jamaica,4/26/2020,"2,961,161",0,0
North America,Jamaica,4/27/2020,"2,961,161",0,0
North America,Jamaica,4/28/2020,"2,961,161",0,0
North America,Jamaica,4/29/2020,"2,961,161",0,0
North America,Jamaica,4/30/2020,"2,961,161",0,0
North America,Jamaica,5/1/2020,"2,961,161",0,0
North America,Jamaica,5/2/2020,"2,961,161",0,0
North America,Jamaica,5/3/2020,"2,961,161",0,0
North America,Jamaica,5/4/2020,"2,961,161",0,0
North America,Jamaica,5/5/2020,"2,961,161",0,0
North America,Jamaica,5/6/2020,"2,961,161",0,0
North America,Jamaica,5/7/2020,"2,961,161",0,0
North America,Jamaica,5/8/2020,"2,961,161",0,0
North America,Jamaica,5/9/2020,"2,961,161",0,0
North America,Jamaica,5/10/2020,"2,961,161",0,0
North America,Jamaica,5/11/2020,"2,961,161",0,0
North America,Jamaica,5/12/2020,"2,961,161",0,0
North America,Jamaica,5/13/2020,"2,961,161",0,0
North America,Jamaica,5/14/2020,"2,961,161",0,0
North America,Jamaica,5/15/2020,"2,961,161",0,0
North America,Jamaica,5/16/2020,"2,961,161",0,0
North America,Jamaica,5/17/2020,"2,961,161",0,0
North America,Jamaica,5/18/2020,"2,961,161",0,0
North America,Jamaica,5/19/2020,"2,961,161",0,0
North America,Jamaica,5/20/2020,"2,961,161",0,0
North America,Jamaica,5/21/2020,"2,961,161",0,0
North America,Jamaica,5/22/2020,"2,961,161",0,0
North America,Jamaica,5/23/2020,"2,961,161",0,0
North America,Jamaica,5/24/2020,"2,961,161",0,0
North America,Jamaica,5/25/2020,"2,961,161",0,0
North America,Jamaica,5/26/2020,"2,961,161",0,0
North America,Jamaica,5/27/2020,"2,961,161",0,0
North America,Jamaica,5/28/2020,"2,961,161",0,0
North America,Jamaica,5/29/2020,"2,961,161",0,0
North America,Jamaica,5/30/2020,"2,961,161",0,0
North America,Jamaica,5/31/2020,"2,961,161",0,0
North America,Jamaica,6/1/2020,"2,961,161",0,0
North America,Jamaica,6/2/2020,"2,961,161",0,0
North America,Jamaica,6/3/2020,"2,961,161",0,0
North America,Jamaica,6/4/2020,"2,961,161",0,0
North America,Jamaica,6/5/2020,"2,961,161",0,0
North America,Jamaica,6/6/2020,"2,961,161",0,0
North America,Jamaica,6/7/2020,"2,961,161",0,0
North America,Jamaica,6/8/2020,"2,961,161",0,0
North America,Jamaica,6/9/2020,"2,961,161",0,0
North America,Jamaica,6/10/2020,"2,961,161",0,0
North America,Jamaica,6/11/2020,"2,961,161",0,0
North America,Jamaica,6/12/2020,"2,961,161",0,0
North America,Jamaica,6/13/2020,"2,961,161",0,0
North America,Jamaica,6/14/2020,"2,961,161",0,0
North America,Jamaica,6/15/2020,"2,961,161",0,0
North America,Jamaica,6/16/2020,"2,961,161",0,0
North America,Jamaica,6/17/2020,"2,961,161",0,0
North America,Jamaica,6/18/2020,"2,961,161",0,0
North America,Jamaica,6/19/2020,"2,961,161",0,0
North America,Jamaica,6/20/2020,"2,961,161",0,0
North America,Jamaica,6/21/2020,"2,961,161",0,0
North America,Jamaica,6/22/2020,"2,961,161",0,0
North America,Jamaica,6/23/2020,"2,961,161",0,0
North America,Jamaica,6/24/2020,"2,961,161",0,0
North America,Jamaica,6/25/2020,"2,961,161",0,0
North America,Jamaica,6/26/2020,"2,961,161",0,0
North America,Jamaica,6/27/2020,"2,961,161",0,0
North America,Jamaica,6/28/2020,"2,961,161",0,0
North America,Jamaica,6/29/2020,"2,961,161",0,0
North America,Jamaica,6/30/2020,"2,961,161",0,0
North America,Jamaica,7/1/2020,"2,961,161",0,0
North America,Jamaica,7/2/2020,"2,961,161",0,0
North America,Jamaica,7/3/2020,"2,961,161",0,0
North America,Jamaica,7/4/2020,"2,961,161",0,0
North America,Jamaica,7/5/2020,"2,961,161",0,0
North America,Jamaica,7/6/2020,"2,961,161",0,0
North America,Jamaica,7/7/2020,"2,961,161",0,0
North America,Jamaica,7/8/2020,"2,961,161",0,0
North America,Jamaica,7/9/2020,"2,961,161",0,0
North America,Jamaica,7/10/2020,"2,961,161",0,0
North America,Jamaica,7/11/2020,"2,961,161",0,0
North America,Jamaica,7/12/2020,"2,961,161",0,0
North America,Jamaica,7/13/2020,"2,961,161",0,0
North America,Jamaica,7/14/2020,"2,961,161",0,0
North America,Jamaica,7/15/2020,"2,961,161",0,0
North America,Jamaica,7/16/2020,"2,961,161",0,0
North America,Jamaica,7/17/2020,"2,961,161",0,0
North America,Jamaica,7/18/2020,"2,961,161",0,0
North America,Jamaica,7/19/2020,"2,961,161",0,0
North America,Jamaica,7/20/2020,"2,961,161",0,0
North America,Jamaica,7/21/2020,"2,961,161",0,0
North America,Jamaica,7/22/2020,"2,961,161",0,0
North America,Jamaica,7/23/2020,"2,961,161",0,0
North America,Jamaica,7/24/2020,"2,961,161",0,0
North America,Jamaica,7/25/2020,"2,961,161",0,0
North America,Jamaica,7/26/2020,"2,961,161",0,0
North America,Jamaica,7/27/2020,"2,961,161",0,0
North America,Jamaica,7/28/2020,"2,961,161",0,0
North America,Jamaica,7/29/2020,"2,961,161",0,0
North America,Jamaica,7/30/2020,"2,961,161",0,0
North America,Jamaica,7/31/2020,"2,961,161",0,0
North America,Jamaica,8/1/2020,"2,961,161",0,0
North America,Jamaica,8/2/2020,"2,961,161",0,0
North America,Jamaica,8/3/2020,"2,961,161",0,0
North America,Jamaica,8/4/2020,"2,961,161",0,0
North America,Jamaica,8/5/2020,"2,961,161",0,0
North America,Jamaica,8/6/2020,"2,961,161",0,0
North America,Jamaica,8/7/2020,"2,961,161",0,0
North America,Jamaica,8/8/2020,"2,961,161",0,0
North America,Jamaica,8/9/2020,"2,961,161",0,0
North America,Jamaica,8/10/2020,"2,961,161",0,0
North America,Jamaica,8/11/2020,"2,961,161",0,0
North America,Jamaica,8/12/2020,"2,961,161",0,0
North America,Jamaica,8/13/2020,"2,961,161",0,0
North America,Jamaica,8/14/2020,"2,961,161",0,0
North America,Jamaica,8/15/2020,"2,961,161",0,0
North America,Jamaica,8/16/2020,"2,961,161",0,0
North America,Jamaica,8/17/2020,"2,961,161",0,0
North America,Jamaica,8/18/2020,"2,961,161",0,0
North America,Jamaica,8/19/2020,"2,961,161",0,0
North America,Jamaica,8/20/2020,"2,961,161",0,0
North America,Jamaica,8/21/2020,"2,961,161",0,0
North America,Jamaica,8/22/2020,"2,961,161",0,0
North America,Jamaica,8/23/2020,"2,961,161",0,0
North America,Jamaica,8/24/2020,"2,961,161",0,0
North America,Jamaica,8/25/2020,"2,961,161",0,0
North America,Jamaica,8/26/2020,"2,961,161",0,0
North America,Jamaica,8/27/2020,"2,961,161",0,0
North America,Jamaica,8/28/2020,"2,961,161",0,0
North America,Jamaica,8/29/2020,"2,961,161",0,0
North America,Jamaica,8/30/2020,"2,961,161",0,0
North America,Jamaica,8/31/2020,"2,961,161",0,0
North America,Jamaica,9/1/2020,"2,961,161",0,0
North America,Jamaica,9/2/2020,"2,961,161",0,0
North America,Jamaica,9/3/2020,"2,961,161",0,0
North America,Jamaica,9/4/2020,"2,961,161",0,0
North America,Jamaica,9/5/2020,"2,961,161",0,0
North America,Jamaica,9/6/2020,"2,961,161",0,0
North America,Jamaica,9/7/2020,"2,961,161",0,0
North America,Jamaica,9/8/2020,"2,961,161",0,0
North America,Jamaica,9/9/2020,"2,961,161",0,0
North America,Jamaica,9/10/2020,"2,961,161",0,0
North America,Jamaica,9/11/2020,"2,961,161",0,0
North America,Jamaica,9/12/2020,"2,961,161",0,0
North America,Jamaica,9/13/2020,"2,961,161",0,0
North America,Jamaica,9/14/2020,"2,961,161",0,0
North America,Jamaica,9/15/2020,"2,961,161",0,0
North America,Jamaica,9/16/2020,"2,961,161",0,0
North America,Jamaica,9/17/2020,"2,961,161",0,0
North America,Jamaica,9/18/2020,"2,961,161",0,0
North America,Jamaica,9/19/2020,"2,961,161",0,0
North America,Jamaica,9/20/2020,"2,961,161",0,0
North America,Jamaica,9/21/2020,"2,961,161",0,0
North America,Jamaica,9/22/2020,"2,961,161",0,0
North America,Jamaica,9/23/2020,"2,961,161",0,0
North America,Jamaica,9/24/2020,"2,961,161",0,0
North America,Jamaica,9/25/2020,"2,961,161",0,0
North America,Jamaica,9/26/2020,"2,961,161",0,0
North America,Jamaica,9/27/2020,"2,961,161",0,0
North America,Jamaica,9/28/2020,"2,961,161",0,0
North America,Jamaica,9/29/2020,"2,961,161",0,0
North America,Jamaica,9/30/2020,"2,961,161",0,0
North America,Jamaica,10/1/2020,"2,961,161",0,0
North America,Jamaica,10/2/2020,"2,961,161",0,0
North America,Jamaica,10/3/2020,"2,961,161",0,0
North America,Jamaica,10/4/2020,"2,961,161",0,0
North America,Jamaica,10/5/2020,"2,961,161",0,0
North America,Jamaica,10/6/2020,"2,961,161",0,0
North America,Jamaica,10/7/2020,"2,961,161",0,0
North America,Jamaica,10/8/2020,"2,961,161",0,0
North America,Jamaica,10/9/2020,"2,961,161",0,0
North America,Jamaica,10/10/2020,"2,961,161",0,0
North America,Jamaica,10/11/2020,"2,961,161",0,0
North America,Jamaica,10/12/2020,"2,961,161",0,0
North America,Jamaica,10/13/2020,"2,961,161",0,0
North America,Jamaica,10/14/2020,"2,961,161",0,0
North America,Jamaica,10/15/2020,"2,961,161",0,0
North America,Jamaica,10/16/2020,"2,961,161",0,0
North America,Jamaica,10/17/2020,"2,961,161",0,0
North America,Jamaica,10/18/2020,"2,961,161",0,0
North America,Jamaica,10/19/2020,"2,961,161",0,0
North America,Jamaica,10/20/2020,"2,961,161",0,0
North America,Jamaica,10/21/2020,"2,961,161",0,0
North America,Jamaica,10/22/2020,"2,961,161",0,0
North America,Jamaica,10/23/2020,"2,961,161",0,0
North America,Jamaica,10/24/2020,"2,961,161",0,0
North America,Jamaica,10/25/2020,"2,961,161",0,0
North America,Jamaica,10/26/2020,"2,961,161",0,0
North America,Jamaica,10/27/2020,"2,961,161",0,0
North America,Jamaica,10/28/2020,"2,961,161",0,0
North America,Jamaica,10/29/2020,"2,961,161",0,0
North America,Jamaica,10/30/2020,"2,961,161",0,0
North America,Jamaica,10/31/2020,"2,961,161",0,0
North America,Jamaica,11/1/2020,"2,961,161",0,0
North America,Jamaica,11/2/2020,"2,961,161",0,0
North America,Jamaica,11/3/2020,"2,961,161",0,0
North America,Jamaica,11/4/2020,"2,961,161",0,0
North America,Jamaica,11/5/2020,"2,961,161",0,0
North America,Jamaica,11/6/2020,"2,961,161",0,0
North America,Jamaica,11/7/2020,"2,961,161",0,0
North America,Jamaica,11/8/2020,"2,961,161",0,0
North America,Jamaica,11/9/2020,"2,961,161",0,0
North America,Jamaica,11/10/2020,"2,961,161",0,0
North America,Jamaica,11/11/2020,"2,961,161",0,0
North America,Jamaica,11/12/2020,"2,961,161",0,0
North America,Jamaica,11/13/2020,"2,961,161",0,0
North America,Jamaica,11/14/2020,"2,961,161",0,0
North America,Jamaica,11/15/2020,"2,961,161",0,0
North America,Jamaica,11/16/2020,"2,961,161",0,0
North America,Jamaica,11/17/2020,"2,961,161",0,0
North America,Jamaica,11/18/2020,"2,961,161",0,0
North America,Jamaica,11/19/2020,"2,961,161",0,0
North America,Jamaica,11/20/2020,"2,961,161",0,0
North America,Jamaica,11/21/2020,"2,961,161",0,0
North America,Jamaica,11/22/2020,"2,961,161",0,0
North America,Jamaica,11/23/2020,"2,961,161",0,0
North America,Jamaica,11/24/2020,"2,961,161",0,0
North America,Jamaica,11/25/2020,"2,961,161",0,0
North America,Jamaica,11/26/2020,"2,961,161",0,0
North America,Jamaica,11/27/2020,"2,961,161",0,0
North America,Jamaica,11/28/2020,"2,961,161",0,0
North America,Jamaica,11/29/2020,"2,961,161",0,0
North America,Jamaica,11/30/2020,"2,961,161",0,0
North America,Jamaica,12/1/2020,"2,961,161",0,0
North America,Jamaica,12/2/2020,"2,961,161",0,0
North America,Jamaica,12/3/2020,"2,961,161",0,0
North America,Jamaica,12/4/2020,"2,961,161",0,0
North America,Jamaica,12/5/2020,"2,961,161",0,0
North America,Jamaica,12/6/2020,"2,961,161",0,0
North America,Jamaica,12/7/2020,"2,961,161",0,0
North America,Jamaica,12/8/2020,"2,961,161",0,0
North America,Jamaica,12/9/2020,"2,961,161",0,0
North America,Jamaica,12/10/2020,"2,961,161",0,0
North America,Jamaica,12/11/2020,"2,961,161",0,0
North America,Jamaica,12/12/2020,"2,961,161",0,0
North America,Jamaica,12/13/2020,"2,961,161",0,0
North America,Jamaica,12/14/2020,"2,961,161",0,0
North America,Jamaica,12/15/2020,"2,961,161",0,0
North America,Jamaica,12/16/2020,"2,961,161",0,0
North America,Jamaica,12/17/2020,"2,961,161",0,0
North America,Jamaica,12/18/2020,"2,961,161",0,0
North America,Jamaica,12/19/2020,"2,961,161",0,0
North America,Jamaica,12/20/2020,"2,961,161",0,0
North America,Jamaica,12/21/2020,"2,961,161",0,0
North America,Jamaica,12/22/2020,"2,961,161",0,0
North America,Jamaica,12/23/2020,"2,961,161",0,0
North America,Jamaica,12/24/2020,"2,961,161",0,0
North America,Jamaica,12/25/2020,"2,961,161",0,0
North America,Jamaica,12/26/2020,"2,961,161",0,0
North America,Jamaica,12/27/2020,"2,961,161",0,0
North America,Jamaica,12/28/2020,"2,961,161",0,0
North America,Jamaica,12/29/2020,"2,961,161",0,0
North America,Jamaica,12/30/2020,"2,961,161",0,0
North America,Jamaica,12/31/2020,"2,961,161",0,0
North America,Jamaica,1/1/2021,"2,961,161",0,0
North America,Jamaica,1/2/2021,"2,961,161",0,0
North America,Jamaica,1/3/2021,"2,961,161",0,0
North America,Jamaica,1/4/2021,"2,961,161",0,0
North America,Jamaica,1/5/2021,"2,961,161",0,0
North America,Jamaica,1/6/2021,"2,961,161",0,0
North America,Jamaica,1/7/2021,"2,961,161",0,0
North America,Jamaica,1/8/2021,"2,961,161",0,0
North America,Jamaica,1/9/2021,"2,961,161",0,0
North America,Jamaica,1/10/2021,"2,961,161",0,0
North America,Jamaica,1/11/2021,"2,961,161",0,0
North America,Jamaica,1/12/2021,"2,961,161",0,0
North America,Jamaica,1/13/2021,"2,961,161",0,0
North America,Jamaica,1/14/2021,"2,961,161",0,0
North America,Jamaica,1/15/2021,"2,961,161",0,0
North America,Jamaica,1/16/2021,"2,961,161",0,0
North America,Jamaica,1/17/2021,"2,961,161",0,0
North America,Jamaica,1/18/2021,"2,961,161",0,0
North America,Jamaica,1/19/2021,"2,961,161",0,0
North America,Jamaica,1/20/2021,"2,961,161",0,0
North America,Jamaica,1/21/2021,"2,961,161",0,0
North America,Jamaica,1/22/2021,"2,961,161",0,0
North America,Jamaica,1/23/2021,"2,961,161",0,0
North America,Jamaica,1/24/2021,"2,961,161",0,0
North America,Jamaica,1/25/2021,"2,961,161",0,0
North America,Jamaica,1/26/2021,"2,961,161",0,0
North America,Jamaica,1/27/2021,"2,961,161",0,0
North America,Jamaica,1/28/2021,"2,961,161",0,0
North America,Jamaica,1/29/2021,"2,961,161",0,0
North America,Jamaica,1/30/2021,"2,961,161",0,0
North America,Jamaica,1/31/2021,"2,961,161",0,0
North America,Jamaica,2/1/2021,"2,961,161",0,0
North America,Jamaica,2/2/2021,"2,961,161",0,0
North America,Jamaica,2/3/2021,"2,961,161",0,0
North America,Jamaica,2/4/2021,"2,961,161",0,0
North America,Jamaica,2/5/2021,"2,961,161",0,0
North America,Jamaica,2/6/2021,"2,961,161",0,0
North America,Jamaica,2/7/2021,"2,961,161",0,0
North America,Jamaica,2/8/2021,"2,961,161",0,0
North America,Jamaica,2/9/2021,"2,961,161",0,0
North America,Jamaica,2/10/2021,"2,961,161",0,0
North America,Jamaica,2/11/2021,"2,961,161",0,0
North America,Jamaica,2/12/2021,"2,961,161",0,0
North America,Jamaica,2/13/2021,"2,961,161",0,0
North America,Jamaica,2/14/2021,"2,961,161",0,0
North America,Jamaica,2/15/2021,"2,961,161",0,0
North America,Jamaica,2/16/2021,"2,961,161",0,0
North America,Jamaica,2/17/2021,"2,961,161",0,0
North America,Jamaica,2/18/2021,"2,961,161",0,0
North America,Jamaica,2/19/2021,"2,961,161",0,0
North America,Jamaica,2/20/2021,"2,961,161",0,0
North America,Jamaica,2/21/2021,"2,961,161",0,0
North America,Jamaica,2/22/2021,"2,961,161",0,0
North America,Jamaica,2/23/2021,"2,961,161",0,0
North America,Jamaica,2/24/2021,"2,961,161",0,0
North America,Jamaica,2/25/2021,"2,961,161",0,0
North America,Jamaica,2/26/2021,"2,961,161",0,0
North America,Jamaica,2/27/2021,"2,961,161",0,0
North America,Jamaica,2/28/2021,"2,961,161",0,0
North America,Jamaica,3/1/2021,"2,961,161",0,0
North America,Jamaica,3/2/2021,"2,961,161",0,0
North America,Jamaica,3/3/2021,"2,961,161",0,0
North America,Jamaica,3/4/2021,"2,961,161",0,0
North America,Jamaica,3/5/2021,"2,961,161",0,0
North America,Jamaica,3/6/2021,"2,961,161",0,0
North America,Jamaica,3/7/2021,"2,961,161",0,0
